Date,AAPL,negative,neutral,positive,AAPL_target
2010-03-31 11:30:00,8.4193,0.0,1.0,0.975,8.4343
2010-03-31 12:30:00,8.4186,0.0,1.0,0.0,8.4193
2010-03-31 13:30:00,8.4325,0.0,1.0,1.0,8.4186
2010-03-31 14:30:00,8.4321,0.0,0.9966666666666668,0.0,8.4325
2010-03-31 15:30:00,8.4014,0.99,1.0,0.0,8.4321
2010-04-01 09:30:00,8.4968,0.0,1.0,0.99,8.4014
2010-04-01 10:30:00,8.4743,1.0,1.0,0.0,8.4968
2010-04-01 11:30:00,8.4686,0.0,1.0,1.0,8.4743
2010-04-01 12:30:00,8.46,0.0,0.99,1.0,8.4686
2010-04-01 13:30:00,8.4471,0.985,0.98,0.0,8.46
2010-04-01 14:30:00,8.3418,1.0,0.835,0.0,8.4471
2010-04-01 15:30:00,8.395,0.0,1.0,1.0,8.3418
2010-04-05 09:30:00,8.4057,0.0,1.0,0.61,8.395
2010-04-05 10:30:00,8.4457,0.0,1.0,1.0,8.4057
2010-04-05 11:30:00,8.4629,0.0,1.0,0.0,8.4457
2010-04-05 12:30:00,8.4811,0.97,0.8049999999999999,0.0,8.4629
2010-04-05 13:30:00,8.4946,0.0,1.0,1.0,8.4811
2010-04-05 14:30:00,8.4889,1.0,1.0,0.0,8.4946
2010-04-05 15:30:00,8.4964,1.0,1.0,0.0,8.4889
2010-04-06 09:30:00,8.4911,1.0,0.0,0.955,8.4964
2010-04-06 10:30:00,8.4964,0.0,0.8866666666666667,0.0,8.4911
2010-04-06 11:30:00,8.5246,0.99,1.0,0.0,8.4964
2010-04-06 12:30:00,8.5171,0.0,1.0,1.0,8.5246
2010-04-06 13:30:00,8.5214,0.0,1.0,1.0,8.5171
2010-04-06 14:30:00,8.5686,0.0,1.0,0.91,8.5214
2010-04-06 15:30:00,8.5607,0.0,1.0,0.98,8.5686
2010-04-07 09:30:00,8.5589,0.0,0.975,1.0,8.5607
2010-04-07 10:30:00,8.6086,0.0,1.0,1.0,8.5589
2010-04-07 11:30:00,8.6068,0.0,0.9866666666666668,0.0,8.6086
2010-04-07 12:30:00,8.6068,0.0,1.0,1.0,8.6068
2010-04-07 13:30:00,8.6314,0.68,1.0,1.0,8.6068
2010-04-07 14:30:00,8.5925,0.0,1.0,0.0,8.6314
2010-04-07 15:30:00,8.5639,0.0,0.985,1.0,8.5925
2010-04-08 09:30:00,8.5657,1.0,0.0,0.965,8.5639
2010-04-08 10:30:00,8.5482,0.0,0.88,0.0,8.5657
2010-04-08 11:30:00,8.5323,0.0,1.0,1.0,8.5482
2010-04-08 12:30:00,8.565,0.0,1.0,1.0,8.5323
2010-04-08 13:30:00,8.5971,0.0,1.0,0.0,8.565
2010-04-08 14:30:00,8.575,0.99,1.0,0.0,8.5971
2010-04-08 15:30:00,8.5843,1.0,0.975,0.0,8.575
2010-04-09 09:30:00,8.6139,0.0,1.0,0.965,8.5843
2010-04-09 10:30:00,8.6061,0.0,0.995,1.0,8.6139
2010-04-09 11:30:00,8.6154,0.91,0.94,1.0,8.6061
2010-04-09 12:30:00,8.6107,0.0,1.0,0.0,8.6154
2010-04-09 13:30:00,8.605,0.0,1.0,0.99,8.6107
2010-04-09 14:30:00,8.6075,0.0,1.0,1.0,8.605
2010-04-09 15:30:00,8.625,0.73,0.94,0.0,8.6075
2010-04-12 09:30:00,8.6525,1.0,1.0,0.0,8.625
2010-04-12 10:30:00,8.6661,1.0,0.875,0.0,8.6525
2010-04-12 11:30:00,8.6646,0.0,0.835,1.0,8.6661
2010-04-12 12:30:00,8.6617,0.0,1.0,0.0,8.6646
2010-04-12 13:30:00,8.6764,0.0,0.69,1.0,8.6617
2010-04-12 14:30:00,8.6641,1.0,1.0,1.0,8.6764
2010-04-12 15:30:00,8.66,0.0,1.0,1.0,8.6641
2010-04-13 09:30:00,8.6418,0.0,1.0,1.0,8.66
2010-04-13 10:30:00,8.6332,1.0,1.0,0.0,8.6418
2010-04-13 11:30:00,8.6407,0.0,0.975,1.0,8.6332
2010-04-13 12:30:00,8.6366,0.0,1.0,0.79,8.6407
2010-04-13 13:30:00,8.6582,0.96,1.0,0.0,8.6366
2010-04-13 14:30:00,8.6621,0.995,0.0,1.0,8.6582
2010-04-13 15:30:00,8.6593,0.0,1.0,1.0,8.6621
2010-04-14 09:30:00,8.7407,0.0,1.0,1.0,8.6593
2010-04-14 10:30:00,8.753,1.0,0.0,0.975,8.7407
2010-04-14 11:30:00,8.7668,0.98,0.93,1.0,8.753
2010-04-14 12:30:00,8.7614,0.0,1.0,0.0,8.7668
2010-04-14 13:30:00,8.7629,0.0,1.0,1.0,8.7614
2010-04-14 14:30:00,8.7629,0.995,0.0,1.0,8.7629
2010-04-14 15:30:00,8.7693,0.0,1.0,0.0,8.7629
2010-04-15 09:30:00,8.7808,0.0,1.0,1.0,8.7693
2010-04-15 10:30:00,8.8079,0.99,1.0,0.0,8.7808
2010-04-15 11:30:00,8.8286,0.96,0.99,0.0,8.8079
2010-04-15 12:30:00,8.8346,0.0,1.0,0.0,8.8286
2010-04-15 13:30:00,8.851,0.0,1.0,1.0,8.8346
2010-04-15 14:30:00,8.8746,0.0,1.0,0.8,8.851
2010-04-15 15:30:00,8.8618,0.0,1.0,0.99,8.8746
2010-04-16 09:30:00,8.8975,0.985,0.74,0.0,8.8618
2010-04-16 10:30:00,8.9436,0.995,1.0,0.0,8.8975
2010-04-16 11:30:00,8.8593,0.0,1.0,0.99,8.9436
2010-04-16 12:30:00,8.77,0.0,0.9966666666666668,0.0,8.8593
2010-04-16 13:30:00,8.7947,0.0,0.93,0.0,8.77
2010-04-16 14:30:00,8.858,0.0,1.0,0.0,8.7947
2010-04-16 15:30:00,8.8196,0.0,1.0,1.0,8.858
2010-04-19 09:30:00,8.8493,0.0,0.9833333333333334,0.0,8.8196
2010-04-19 10:30:00,8.7948,0.0,1.0,0.0,8.8493
2010-04-19 11:30:00,8.7843,1.0,0.0,0.995,8.7948
2010-04-19 12:30:00,8.7125,1.0,0.0,0.945,8.7843
2010-04-19 13:30:00,8.6711,0.0,0.9566666666666668,0.0,8.7125
2010-04-19 14:30:00,8.7111,1.0,1.0,1.0,8.6711
2010-04-19 15:30:00,8.795,0.0,0.0,0.96,8.7111
2010-04-20 09:30:00,8.8414,1.0,1.0,0.99,8.795
2010-04-20 10:30:00,8.697,0.0,0.985,1.0,8.8414
2010-04-20 11:30:00,8.7474,1.0,1.0,1.0,8.697
2010-04-20 12:30:00,8.8027,0.0,1.0,0.885,8.7474
2010-04-20 13:30:00,8.7821,0.0,1.0,0.0,8.8027
2010-04-20 14:30:00,8.75,0.94,1.0,0.0,8.7821
2010-04-20 15:30:00,8.7714,0.96,0.94,0.95,8.75
2010-04-21 09:30:00,9.1764,0.0,1.0,0.91,8.7714
2010-04-21 10:30:00,9.2464,1.0,1.0,1.0,9.1764
2010-04-21 11:30:00,9.2196,0.995,1.0,0.0,9.2464
2010-04-21 12:30:00,9.2287,0.0,1.0,1.0,9.2196
2010-04-21 13:30:00,9.2243,0.0,1.0,1.0,9.2287
2010-04-21 14:30:00,9.2157,1.0,1.0,0.0,9.2243
2010-04-21 15:30:00,9.266,1.0,1.0,0.0,9.2157
2010-04-22 09:30:00,9.2171,0.0,1.0,0.0,9.266
2010-04-22 10:30:00,9.225,0.0,0.8333333333333334,0.0,9.2171
2010-04-22 11:30:00,9.2184,1.0,1.0,0.0,9.225
2010-04-22 12:30:00,9.2425,0.92,0.0,0.0,9.2184
2010-04-22 13:30:00,9.2764,0.0,0.99,0.0,9.2425
2010-04-22 14:30:00,9.4483,0.0,1.0,0.995,9.2764
2010-04-22 15:30:00,9.4836,0.0,0.98,0.96,9.4483
2010-04-23 09:30:00,9.6189,0.0,1.0,0.72,9.4836
2010-04-23 10:30:00,9.6518,0.0,1.0,0.0,9.6189
2010-04-23 11:30:00,9.6239,0.0,1.0,0.0,9.6518
2010-04-23 12:30:00,9.6132,0.0,0.985,1.0,9.6239
2010-04-23 13:30:00,9.6464,1.0,1.0,0.95,9.6132
2010-04-23 14:30:00,9.669,0.0,1.0,1.0,9.6464
2010-04-23 15:30:00,9.6657,0.0,1.0,1.0,9.669
2010-04-26 09:30:00,9.7032,0.99,1.0,0.99,9.6657
2010-04-26 10:30:00,9.6061,0.0,1.0,1.0,9.7032
2010-04-26 11:30:00,9.6371,0.9833333333333334,0.0,0.0,9.6061
2010-04-26 12:30:00,9.6132,0.0,1.0,1.0,9.6371
2010-04-26 13:30:00,9.6168,1.0,1.0,0.0,9.6132
2010-04-26 14:30:00,9.6379,0.89,1.0,0.0,9.6168
2010-04-26 15:30:00,9.6057,0.0,0.78,1.0,9.6379
2010-04-27 09:30:00,9.535,1.0,1.0,1.0,9.6057
2010-04-27 10:30:00,9.5375,1.0,1.0,1.0,9.535
2010-04-27 11:30:00,9.3685,0.99,1.0,1.0,9.5375
2010-04-27 12:30:00,9.3714,1.0,1.0,0.0,9.3685
2010-04-27 13:30:00,9.4332,1.0,0.97,0.0,9.3714
2010-04-27 14:30:00,9.4039,0.0,1.0,0.0,9.4332
2010-04-27 15:30:00,9.3746,0.99,0.99,0.97,9.4039
2010-04-28 09:30:00,9.3461,0.0,1.0,1.0,9.3746
2010-04-28 10:30:00,9.241,1.0,1.0,0.96,9.3461
2010-04-28 11:30:00,9.2479,0.0,1.0,1.0,9.241
2010-04-28 12:30:00,9.3046,0.94,1.0,1.0,9.2479
2010-04-28 13:30:00,9.3393,1.0,0.0,1.0,9.3046
2010-04-28 14:30:00,9.3571,1.0,1.0,1.0,9.3393
2010-04-28 15:30:00,9.3704,0.0,1.0,0.0,9.3571
2010-04-29 09:30:00,9.385,0.98,0.995,0.0,9.3704
2010-04-29 10:30:00,9.5391,0.0,0.0,0.99,9.385
2010-04-29 11:30:00,9.5736,1.0,1.0,0.96,9.5391
2010-04-29 12:30:00,9.5964,0.0,1.0,0.98,9.5736
2010-04-29 13:30:00,9.6136,1.0,1.0,0.0,9.5964
2010-04-29 14:30:00,9.62,0.0,1.0,0.99,9.6136
2010-04-29 15:30:00,9.6011,0.0,0.995,0.98,9.62
2010-04-30 09:30:00,9.6171,0.0,0.9966666666666668,0.0,9.6011
2010-04-30 10:30:00,9.5304,0.0,0.9933333333333332,0.0,9.6171
2010-04-30 11:30:00,9.5118,1.0,0.95,0.0,9.5304
2010-04-30 12:30:00,9.4214,0.0,1.0,1.0,9.5118
2010-04-30 13:30:00,9.41,0.0,1.0,0.0,9.4214
2010-04-30 14:30:00,9.3931,0.0,1.0,1.0,9.41
2010-04-30 15:30:00,9.3875,0.0,1.0,0.0,9.3931
2010-05-03 09:30:00,9.42,1.0,1.0,0.0,9.3875
2010-05-03 10:30:00,9.4809,1.0,0.0,1.0,9.42
2010-05-03 11:30:00,9.4939,0.0,1.0,1.0,9.4809
2010-05-03 12:30:00,9.55,0.74,0.995,0.0,9.4939
2010-05-03 13:30:00,9.555,0.0,1.0,1.0,9.55
2010-05-03 14:30:00,9.5325,0.0,1.0,0.0,9.555
2010-05-03 15:30:00,9.5189,0.0,0.99,1.0,9.5325
2010-05-04 09:30:00,9.3429,0.93,1.0,0.88,9.5189
2010-05-04 10:30:00,9.2079,1.0,0.99,0.0,9.3429
2010-05-04 11:30:00,9.2436,0.0,1.0,0.0,9.2079
2010-05-04 12:30:00,9.2089,1.0,1.0,0.0,9.2436
2010-05-04 13:30:00,9.2507,0.96,1.0,0.0,9.2089
2010-05-04 14:30:00,9.2289,0.0,0.97,0.98,9.2507
2010-05-04 15:30:00,9.2246,0.0,1.0,1.0,9.2289
2010-05-05 09:30:00,8.96,1.0,1.0,1.0,9.2246
2010-05-05 10:30:00,9.023,0.0,1.0,0.0,8.96
2010-05-05 11:30:00,9.1216,0.99,1.0,0.0,9.023
2010-05-05 12:30:00,9.1461,0.0,0.98,1.0,9.1216
2010-05-05 13:30:00,9.1554,0.0,1.0,1.0,9.1461
2010-05-05 14:30:00,9.107,1.0,1.0,0.0,9.1554
2010-05-05 15:30:00,9.0746,0.98,1.0,0.0,9.107
2010-05-06 09:30:00,9.1804,0.0,0.9766666666666666,0.0,9.0746
2010-05-06 10:30:00,9.1737,0.0,1.0,1.0,9.1804
2010-05-06 11:30:00,9.0939,0.99,0.86,0.0,9.1737
2010-05-06 12:30:00,9.0996,0.99,1.0,0.0,9.0939
2010-05-06 13:30:00,9.0007,0.9066666666666666,0.0,0.0,9.0996
2010-05-06 14:30:00,8.8036,0.0,1.0,1.0,9.0007
2010-05-06 15:30:00,8.7432,0.0,0.9966666666666668,0.0,8.8036
2010-05-07 09:30:00,8.6593,1.0,1.0,0.0,8.7432
2010-05-07 10:30:00,8.2679,0.0,1.0,0.97,8.6593
2010-05-07 11:30:00,8.4768,0.69,1.0,0.0,8.2679
2010-05-07 12:30:00,8.53,0.0,1.0,1.0,8.4768
2010-05-07 13:30:00,8.4989,0.0,1.0,0.0,8.53
2010-05-07 14:30:00,8.3903,0.0,1.0,1.0,8.4989
2010-05-07 15:30:00,8.3318,0.99,1.0,1.0,8.3903
2010-05-10 09:30:00,8.9064,1.0,1.0,0.99,8.3318
2010-05-10 10:30:00,9.0288,0.9,1.0,0.0,8.9064
2010-05-10 11:30:00,9.0522,1.0,0.99,0.0,9.0288
2010-05-10 12:30:00,9.0504,0.95,1.0,1.0,9.0522
2010-05-10 13:30:00,9.0436,0.0,1.0,0.0,9.0504
2010-05-10 14:30:00,9.0448,1.0,0.96,1.0,9.0436
2010-05-10 15:30:00,9.0218,0.98,1.0,0.99,9.0448
2010-05-11 09:30:00,8.9736,0.0,1.0,1.0,9.0218
2010-05-11 10:30:00,9.0057,0.0,0.985,1.0,8.9736
2010-05-11 11:30:00,9.1761,1.0,1.0,0.0,9.0057
2010-05-11 12:30:00,9.2439,0.0,1.0,0.0,9.1761
2010-05-11 13:30:00,9.25,0.99,1.0,1.0,9.2439
2010-05-11 14:30:00,9.185,0.99,1.0,0.0,9.25
2010-05-11 15:30:00,9.1608,0.0,1.0,0.0,9.185
2010-05-12 09:30:00,9.2532,0.0,1.0,0.765,9.1608
2010-05-12 10:30:00,9.3721,0.0,1.0,0.0,9.2532
2010-05-12 11:30:00,9.3607,0.0,1.0,0.0,9.3721
2010-05-12 12:30:00,9.3614,0.99,1.0,0.0,9.3607
2010-05-12 13:30:00,9.3561,0.81,0.0,1.0,9.3614
2010-05-12 14:30:00,9.3559,0.0,1.0,1.0,9.3561
2010-05-12 15:30:00,9.3396,0.99,0.78,0.0,9.3559
2010-05-13 09:30:00,9.3589,0.66,0.98,0.0,9.3396
2010-05-13 10:30:00,9.4382,0.895,0.0,1.0,9.3589
2010-05-13 11:30:00,9.3986,1.0,1.0,1.0,9.4382
2010-05-13 12:30:00,9.3604,0.99,1.0,0.0,9.3986
2010-05-13 13:30:00,9.402,0.0,1.0,1.0,9.3604
2010-05-13 14:30:00,9.3644,0.0,0.99,1.0,9.402
2010-05-13 15:30:00,9.2539,1.0,1.0,1.0,9.3644
2010-05-14 09:30:00,9.1284,0.96,0.86,0.0,9.2539
2010-05-14 10:30:00,9.0517,1.0,1.0,1.0,9.1284
2010-05-14 11:30:00,9.0036,0.0,1.0,0.0,9.0517
2010-05-14 12:30:00,8.9546,0.0,0.9833333333333334,0.0,9.0036
2010-05-14 13:30:00,8.9871,0.0,1.0,1.0,8.9546
2010-05-14 14:30:00,8.9793,0.0,0.9966666666666668,0.0,8.9871
2010-05-14 15:30:00,8.9907,0.97,1.0,0.0,8.9793
2010-05-17 09:30:00,9.1089,0.0,1.0,1.0,8.9907
2010-05-17 10:30:00,9.1055,0.0,1.0,0.96,9.1089
2010-05-17 11:30:00,8.97,0.0,1.0,1.0,9.1055
2010-05-17 12:30:00,8.9561,0.0,1.0,1.0,8.97
2010-05-17 13:30:00,8.9511,0.0,1.0,0.875,8.9561
2010-05-17 14:30:00,8.9425,0.0,0.9566666666666668,0.0,8.9511
2010-05-17 15:30:00,9.0161,0.97,0.995,0.0,8.9425
2010-05-18 09:30:00,9.1871,1.0,1.0,0.0,9.0161
2010-05-18 10:30:00,9.0993,0.0,1.0,0.0,9.1871
2010-05-18 11:30:00,9.0829,0.0,1.0,1.0,9.0993
2010-05-18 12:30:00,9.0924,0.97,0.995,0.0,9.0829
2010-05-18 13:30:00,9.0498,0.0,1.0,0.0,9.0924
2010-05-18 14:30:00,8.9804,1.0,0.995,0.0,9.0498
2010-05-18 15:30:00,8.9614,0.99,1.0,1.0,8.9804
2010-05-19 09:30:00,8.9536,0.0,0.99,1.0,8.9614
2010-05-19 10:30:00,8.8568,0.965,1.0,0.0,8.9536
2010-05-19 11:30:00,8.7843,0.0,0.9933333333333332,0.0,8.8568
2010-05-19 12:30:00,8.8036,1.0,1.0,0.0,8.7843
2010-05-19 13:30:00,8.8586,0.0,1.0,0.0,8.8036
2010-05-19 14:30:00,8.8454,0.0,1.0,0.995,8.8586
2010-05-19 15:30:00,8.8554,0.0,1.0,1.0,8.8454
2010-05-20 09:30:00,8.6377,0.99,1.0,0.0,8.8554
2010-05-20 10:30:00,8.5736,1.0,1.0,1.0,8.6377
2010-05-20 11:30:00,8.6139,0.99,1.0,1.0,8.5736
2010-05-20 12:30:00,8.5471,0.0,1.0,0.0,8.6139
2010-05-20 13:30:00,8.5779,1.0,1.0,1.0,8.5471
2010-05-20 14:30:00,8.6364,0.0,0.9866666666666668,0.0,8.5779
2010-05-20 15:30:00,8.6314,1.0,1.0,0.0,8.6364
2010-05-21 09:30:00,8.2931,0.0,1.0,1.0,8.6314
2010-05-21 10:30:00,8.5373,0.96,1.0,1.0,8.2931
2010-05-21 11:30:00,8.6518,0.0,1.0,0.99,8.5373
2010-05-21 12:30:00,8.6714,1.0,1.0,1.0,8.6518
2010-05-21 13:30:00,8.6457,1.0,1.0,0.97,8.6714
2010-05-21 14:30:00,8.6,0.0,1.0,0.9,8.6457
2010-05-21 15:30:00,8.5521,0.0,1.0,0.0,8.6
2010-05-24 09:30:00,8.8779,0.0,1.0,0.0,8.5521
2010-05-24 10:30:00,8.9339,1.0,0.0,1.0,8.8779
2010-05-24 11:30:00,8.8968,0.0,0.0,0.9833333333333334,8.9339
2010-05-24 12:30:00,8.9382,0.99,1.0,1.0,8.8968
2010-05-24 13:30:00,8.9421,0.0,1.0,0.995,8.9382
2010-05-24 14:30:00,8.9482,0.0,1.0,0.0,8.9421
2010-05-24 15:30:00,8.9171,0.0,1.0,0.0,8.9482
2010-05-25 09:30:00,8.5661,1.0,1.0,1.0,8.9171
2010-05-25 10:30:00,8.5771,0.84,0.975,0.0,8.5661
2010-05-25 11:30:00,8.5443,1.0,0.0,1.0,8.5771
2010-05-25 12:30:00,8.578,0.0,1.0,1.0,8.5443
2010-05-25 13:30:00,8.5425,0.55,0.98,0.94,8.578
2010-05-25 14:30:00,8.5789,0.0,1.0,1.0,8.5425
2010-05-25 15:30:00,8.79,0.0,1.0,1.0,8.5789
2010-05-26 09:30:00,8.9286,1.0,1.0,0.0,8.79
2010-05-26 10:30:00,8.9826,0.0,1.0,0.96,8.9286
2010-05-26 11:30:00,8.9161,0.0,1.0,0.0,8.9826
2010-05-26 12:30:00,8.8993,0.0,1.0,0.975,8.9161
2010-05-26 13:30:00,8.9162,1.0,0.98,0.0,8.8993
2010-05-26 14:30:00,8.8693,0.0,1.0,0.0,8.9162
2010-05-26 15:30:00,8.7289,0.0,1.0,0.0,8.8693
2010-05-27 09:30:00,8.9679,0.0,1.0,0.99,8.7289
2010-05-27 10:30:00,8.9611,0.0,1.0,1.0,8.9679
2010-05-27 11:30:00,8.9618,0.0,1.0,1.0,8.9611
2010-05-27 12:30:00,8.955,1.0,1.0,0.0,8.9618
2010-05-27 13:30:00,8.9625,0.0,0.95,0.69,8.955
2010-05-27 14:30:00,8.9907,0.0,1.0,1.0,8.9625
2010-05-27 15:30:00,8.9915,0.0,1.0,0.0,8.9907
2010-05-28 09:30:00,9.2032,0.0,1.0,1.0,8.9915
2010-05-28 10:30:00,9.2189,0.0,1.0,0.995,9.2032
2010-05-28 11:30:00,9.1054,0.0,1.0,1.0,9.2189
2010-05-28 12:30:00,9.1554,0.0,0.985,1.0,9.1054
2010-05-28 13:30:00,9.1046,0.97,0.99,0.81,9.1554
2010-05-28 14:30:00,9.1386,0.99,1.0,0.0,9.1046
2010-05-28 15:30:00,9.2421,0.0,1.0,1.0,9.1386
2010-06-01 09:30:00,9.3161,0.0,1.0,0.93,9.2421
2010-06-01 10:30:00,9.45,0.0,0.92,1.0,9.3161
2010-06-01 11:30:00,9.4225,1.0,1.0,0.0,9.45
2010-06-01 12:30:00,9.4398,0.0,1.0,0.0,9.4225
2010-06-01 13:30:00,9.4893,0.99,1.0,1.0,9.4398
2010-06-01 14:30:00,9.4614,0.0,0.9933333333333332,0.0,9.4893
2010-06-01 15:30:00,9.3954,0.0,1.0,0.0,9.4614
2010-06-02 09:30:00,9.4161,0.0,1.0,1.0,9.3954
2010-06-02 10:30:00,9.4026,1.0,0.58,1.0,9.4161
2010-06-02 11:30:00,9.3786,0.0,0.9966666666666668,0.0,9.4026
2010-06-02 12:30:00,9.397,0.62,0.0,1.0,9.3786
2010-06-02 13:30:00,9.3837,0.0,1.0,0.0,9.397
2010-06-02 14:30:00,9.345,0.99,1.0,0.0,9.3837
2010-06-02 15:30:00,9.3854,0.0,1.0,0.0,9.345
2010-06-03 09:30:00,9.4511,0.0,1.0,1.0,9.3854
2010-06-03 10:30:00,9.3836,0.0,1.0,0.59,9.4511
2010-06-03 11:30:00,9.3971,1.0,1.0,1.0,9.3836
2010-06-03 12:30:00,9.3343,0.0,1.0,1.0,9.3971
2010-06-03 13:30:00,9.3362,0.99,1.0,0.0,9.3343
2010-06-03 14:30:00,9.3646,0.0,0.0,0.8833333333333333,9.3362
2010-06-03 15:30:00,9.3975,1.0,1.0,0.0,9.3646
2010-06-04 09:30:00,9.26,0.0,0.825,1.0,9.3975
2010-06-04 10:30:00,9.31,1.0,1.0,0.0,9.26
2010-06-04 11:30:00,9.2736,1.0,1.0,0.94,9.31
2010-06-04 12:30:00,9.2519,0.0,0.99,0.91,9.2736
2010-06-04 13:30:00,9.2225,0.0,0.855,1.0,9.2519
2010-06-04 14:30:00,9.2014,1.0,1.0,1.0,9.2225
2010-06-04 15:30:00,9.1262,0.99,1.0,1.0,9.2014
2010-06-07 09:30:00,9.2242,0.0,0.9866666666666668,0.0,9.1262
2010-06-07 10:30:00,9.135,1.0,1.0,0.0,9.2242
2010-06-07 11:30:00,9.0771,0.0,0.995,1.0,9.135
2010-06-07 12:30:00,9.077,1.0,1.0,0.0,9.0771
2010-06-07 13:30:00,9.1277,0.0,1.0,0.0,9.077
2010-06-07 14:30:00,8.9921,1.0,1.0,0.0,9.1277
2010-06-07 15:30:00,8.9946,0.98,1.0,0.0,8.9921
2010-06-08 09:30:00,9.0361,0.0,1.0,0.975,8.9946
2010-06-08 10:30:00,8.92,0.0,1.0,1.0,9.0361
2010-06-08 11:30:00,8.9989,0.0,1.0,1.0,8.92
2010-06-08 12:30:00,8.9493,0.0,0.9533333333333333,0.0,8.9989
2010-06-08 13:30:00,8.8484,0.87,1.0,0.86,8.9493
2010-06-08 14:30:00,8.8861,0.0,0.96,0.0,8.8484
2010-06-08 15:30:00,8.8404,0.0,1.0,1.0,8.8861
2010-06-09 09:30:00,8.995,0.0,1.0,0.86,8.8404
2010-06-09 10:30:00,8.8306,1.0,1.0,0.0,8.995
2010-06-09 11:30:00,8.9192,0.0,1.0,1.0,8.8306
2010-06-09 12:30:00,8.9214,0.99,0.98,0.96,8.9192
2010-06-09 13:30:00,8.829,0.0,1.0,0.0,8.9214
2010-06-09 14:30:00,8.8296,0.76,1.0,0.0,8.829
2010-06-09 15:30:00,8.7089,0.99,1.0,1.0,8.8296
2010-06-10 09:30:00,8.7539,0.0,0.875,1.0,8.7089
2010-06-10 10:30:00,8.8296,1.0,1.0,0.99,8.7539
2010-06-10 11:30:00,8.8186,0.0,1.0,0.99,8.8296
2010-06-10 12:30:00,8.8075,0.0,1.0,1.0,8.8186
2010-06-10 13:30:00,8.8193,0.0,1.0,1.0,8.8075
2010-06-10 14:30:00,8.8596,0.0,1.0,0.0,8.8193
2010-06-10 15:30:00,8.9479,0.0,0.995,1.0,8.8596
2010-06-11 09:30:00,8.8832,0.99,1.0,0.53,8.9479
2010-06-11 10:30:00,8.9409,0.0,1.0,0.99,8.8832
2010-06-11 11:30:00,8.8854,1.0,0.895,0.0,8.9409
2010-06-11 12:30:00,8.8946,0.0,1.0,0.0,8.8854
2010-06-11 13:30:00,8.9329,0.0,0.9966666666666668,0.0,8.8946
2010-06-11 14:30:00,8.9121,0.0,1.0,1.0,8.9329
2010-06-11 15:30:00,8.9854,0.99,1.0,1.0,8.9121
2010-06-14 09:30:00,9.1271,0.99,1.0,0.0,8.9854
2010-06-14 10:30:00,9.2114,0.0,1.0,1.0,9.1271
2010-06-14 11:30:00,9.2396,0.0,1.0,0.96,9.2114
2010-06-14 12:30:00,9.2271,0.0,1.0,1.0,9.2396
2010-06-14 13:30:00,9.1936,1.0,0.0,1.0,9.2271
2010-06-14 14:30:00,9.1196,0.0,1.0,1.0,9.1936
2010-06-14 15:30:00,9.1218,0.0,1.0,1.0,9.1196
2010-06-15 09:30:00,9.1668,0.96,1.0,0.0,9.1218
2010-06-15 10:30:00,9.2011,0.0,0.9966666666666668,0.0,9.1668
2010-06-15 11:30:00,9.1691,0.0,0.7,0.99,9.2011
2010-06-15 12:30:00,9.225,0.0,1.0,1.0,9.1691
2010-06-15 13:30:00,9.2339,0.0,1.0,0.0,9.225
2010-06-15 14:30:00,9.2568,0.0,1.0,1.0,9.2339
2010-06-15 15:30:00,9.2625,0.0,1.0,1.0,9.2568
2010-06-16 09:30:00,9.3632,0.0,0.995,1.0,9.2625
2010-06-16 10:30:00,9.382,0.0,1.0,0.0,9.3632
2010-06-16 11:30:00,9.4474,1.0,0.99,0.0,9.382
2010-06-16 12:30:00,9.4986,0.98,0.0,0.0,9.4474
2010-06-16 13:30:00,9.4964,0.0,0.9966666666666668,0.0,9.4986
2010-06-16 14:30:00,9.545,0.0,0.995,1.0,9.4964
2010-06-16 15:30:00,9.5146,1.0,1.0,1.0,9.545
2010-06-17 09:30:00,9.7039,0.0,0.95,1.0,9.5146
2010-06-17 10:30:00,9.6446,0.0,1.0,1.0,9.7039
2010-06-17 11:30:00,9.6932,1.0,0.96,0.0,9.6446
2010-06-17 12:30:00,9.6764,1.0,1.0,0.0,9.6932
2010-06-17 13:30:00,9.6896,0.0,1.0,1.0,9.6764
2010-06-17 14:30:00,9.7009,0.0,1.0,1.0,9.6896
2010-06-17 15:30:00,9.6754,0.0,1.0,1.0,9.7009
2010-06-18 09:30:00,9.7191,0.0,1.0,0.0,9.6754
2010-06-18 10:30:00,9.7868,0.0,0.985,1.0,9.7191
2010-06-18 11:30:00,9.7911,1.0,1.0,1.0,9.7868
2010-06-18 12:30:00,9.7668,0.98,1.0,1.0,9.7911
2010-06-18 13:30:00,9.7757,1.0,0.83,1.0,9.7668
2010-06-18 14:30:00,9.7809,0.0,1.0,0.0,9.7757
2010-06-18 15:30:00,9.7675,1.0,1.0,0.0,9.7809
2010-06-21 09:30:00,9.9271,0.99,0.93,1.0,9.7675
2010-06-21 10:30:00,9.8693,1.0,1.0,0.0,9.9271
2010-06-21 11:30:00,9.8636,1.0,1.0,0.0,9.8693
2010-06-21 12:30:00,9.8186,1.0,0.98,0.0,9.8636
2010-06-21 13:30:00,9.8493,0.0,1.0,0.0,9.8186
2010-06-21 14:30:00,9.7954,0.99,1.0,0.0,9.8493
2010-06-21 15:30:00,9.6571,0.0,0.9966666666666668,0.0,9.7954
